neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
0,6,40.69587,-73.9453,0,55,2,67,2,110
0,21,40.70842,-73.9208,1,150,2,40,1,0
0,12,40.71617,-73.95395,1,165,4,0,1,0
1,19,40.7281,-73.97952,1,100,5,3,1,0
0,6,40.68357,-73.94126,1,149,2,26,3,360
1,2,40.82827,-73.9493,0,36,1,1,1,0
2,124,40.69417,-73.83072,0,50,2,3,5,346
1,2,40.81614,-73.94116,0,50,2,66,4,180
1,1,40.75807,-73.96308,1,300,1,0,1,0
1,26,40.73833,-73.98058,0,73,1,4,1,0
0,6,40.69342,-73.94322,1,100,15,3,2,211
1,14,40.74384,-73.99383,1,193,1,8,1,0
2,180,40.72402,-73.76828,0,79,3,4,1,180
0,15,40.67846,-73.96242,0,60,4,2,1,0
0,21,40.69836,-73.9212,0,60,3,1,1,0
1,68,40.7356,-73.99049,1,159,1,188,1,157
0,12,40.71253,-73.96023,0,75,4,2,1,0
0,3,40.68567,-73.96272,1,750,1,6,1,365
1,28,40.77549,-73.95196,0,235,1,2,1,0
1,1,40.75242,-73.97187,1,139,30,0,121,360
1,2,40.82711,-73.93989,0,41,1,124,2,37
1,9,40.71381,-73.99784,1,220,2,93,2,293
1,7,40.76642,-73.98621,1,120,360,0,1,365
1,19,40.72524,-73.9882,1,180,4,5,1,0
1,7,40.75911,-73.98932,1,185,6,10,1,0
1,19,40.72479,-73.98849,1,225,2,1,1,0
1,28,40.77012,-73.95777,1,200,1,0,1,0
0,24,40.65838,-73.96048,1,150,2,9,1,6
2,39,40.74271,-73.92493,0,74,2,6,1,5
0,6,40.68523,-73.92926,0,49,1,136,3,200
1,14,40.74526,-73.99545,0,140,14,1,1,0
1,8,40.77942,-73.97627,1,180,1,43,1,0
0,12,40.71076,-73.96328,0,50,3,2,1,0
2,46,40.6673,-73.76831,0,47,1,629,2,333
1,1,40.75687,-73.97321,1,245,30,1,49,331
0,6,40.68984,-73.92703,1,115,1,131,1,241
0,21,40.69907,-73.92723,0,50,7,1,1,0
4,120,40.84487,-73.78954,1,110,2,112,1,162
0,16,40.67143,-73.97538,0,125,5,26,2,292
1,4,40.79779,-73.93648,1,150,3,90,2,37
1,26,40.73975,-73.98073,1,139,1,1,1,0
0,16,40.67286,-73.97133,1,220,1,0,1,0
1,11,40.73533,-74.00378,1,150,30,10,39,241
0,12,40.7048,-73.94294,0,79,2,78,1,58
0,12,40.70919,-73.94804,1,240,1,1,1,0
0,3,40.68481,-73.9656,1,115,5,1,1,0
0,12,40.71083,-73.96401,1,120,3,184,2,262
0,21,40.69844,-73.9334,1,200,1,1,2,0
0,21,40.69885,-73.93371,1,200,10,1,2,0
1,50,40.74283,-73.99246,1,150,7,1,1,0
0,6,40.68271,-73.94038,1,165,2,53,3,289
1,19,40.72525,-73.98691,0,85,6,10,1,36
1,14,40.73868,-73.99647,1,130,2,4,1,0
1,26,40.7427,-73.98231,0,85,1,1,1,0
0,84,40.6845,-73.87706,1,90,3,82,3,351
1,45,40.80447,-73.96621,0,120,1,0,1,0
1,7,40.76321,-73.99297,1,70,20,2,7,341
0,6,40.68201,-73.93802,0,40,5,8,1,289
1,30,40.84699,-73.9362,0,55,7,24,2,0
1,2,40.80843,-73.94125,1,130,2,210,2,237
1,1,40.7662,-73.98321,0,60,3,1,1,0
0,6,40.68878,-73.93109,0,65,1,71,1,0
1,2,40.79939,-73.9547,1,249,7,107,2,249
0,12,40.71984,-73.9588,0,75,1,1,1,0
1,14,40.74809,-73.99272,1,500,2,2,1,0
1,7,40.75525,-73.99412,1,169,1,66,3,231
0,15,40.67342,-73.9561,1,300,4,0,1,0
1,7,40.76236,-73.99261,1,95,1,6,1,0
0,21,40.69513,-73.90881,0,69,1,0,4,334
0,32,40.69927,-73.994,0,240,1,0,1,0
1,28,40.76935,-73.95381,1,120,3,1,1,0
1,14,40.74236,-74.00656,1,180,4,13,1,4
1,2,40.79724,-73.94968,0,80,1,200,1,58
1,19,40.72403,-73.97741,0,90,4,72,1,63
2,49,40.77497,-73.91425,1,140,4,11,1,38
1,19,40.72603,-73.98614,1,200,1,1,1,0
1,14,40.74406,-73.99287,0,139,1,3,1,0
1,8,40.79644,-73.96135,1,250,7,0,1,0
1,2,40.81686,-73.94129,0,47,7,2,1,0
0,20,40.72697,-73.94712,1,108,7,19,1,21
1,2,40.81344,-73.95007,1,85,1,0,1,0
2,61,40.71846,-73.75584,1,75,5,85,1,332
0,12,40.70782,-73.95462,0,60,1,2,1,0
0,20,40.73051,-73.95496,0,80,2,2,1,0
0,21,40.70269,-73.92626,0,60,1,0,1,0
2,63,40.7232,-73.84426,0,50,1,9,2,0
1,43,40.70437,-74.00952,1,120,2,0,1,0
1,8,40.77616,-73.98974,0,300,1,0,1,0
1,28,40.7605,-73.96053,1,275,30,4,1,253
0,16,40.67384,-73.97765,0,100,1,0,1,0
1,28,40.76579,-73.96168,0,65,2,24,1,0
1,2,40.82411,-73.94404,0,65,5,2,1,159
0,3,40.69517,-73.96702,1,350,3,0,1,0
0,34,40.67652,-73.99682,1,132,1,1,1,0
1,30,40.8398,-73.9385,2,35,1,25,3,55
1,52,40.72796,-74.00194,1,150,7,0,1,0
1,8,40.78107,-73.97817,0,75,5,1,1,0
1,14,40.74188,-73.99865,0,100,1,2,1,0
0,3,40.68363,-73.96305,1,89,3,3,1,0
0,117,40.62402,-73.97071,0,50,1,1,1,0
1,1,40.76331,-73.97911,0,300,3,0,1,0
1,4,40.79804,-73.93127,0,50,13,0,1,0
1,1,40.75505,-73.96714,1,400,1,0,1,0
1,7,40.75997,-73.99265,1,250,2,0,1,0
2,56,40.76547,-73.92079,0,70,1,0,1,0
1,28,40.78179,-73.947,1,135,1,0,1,0
1,14,40.74799,-73.99993,1,450,2,9,1,0
1,4,40.78748,-73.95102,1,80,2,2,1,0
0,12,40.71292,-73.96215,0,90,1,46,3,16
0,13,40.68766,-73.97837,0,100,1,1,2,0
1,2,40.80542,-73.9455,1,90,3,1,1,0
0,3,40.68356,-73.96152,1,145,3,3,1,0
2,87,40.7303,-73.86674,1,125,5,6,1,157
0,12,40.70521,-73.93623,0,50,1,2,4,0
0,10,40.66249,-73.98704,1,150,3,34,1,0
1,19,40.72647,-73.98379,0,95,1,2,2,0
0,21,40.69064,-73.921,1,125,1,9,1,0
2,56,40.75855,-73.91021,1,120,1,1,2,0
1,28,40.77707,-73.94994,1,400,3,124,1,245
1,2,40.82993,-73.9435,1,201,1,162,2,73
0,24,40.6569,-73.95703,0,50,2,38,1,98
1,7,40.76018,-73.98916,1,199,2,5,1,0
0,12,40.71322,-73.95199,0,49,5,0,1,0
1,8,40.77431,-73.97883,1,185,5,14,1,4
0,6,40.68698,-73.91861,0,85,1,8,1,364
0,22,40.64631,-73.96258,1,89,1,0,1,0
0,6,40.69436,-73.93144,0,100,1,0,1,0
0,21,40.69647,-73.92495,0,60,1,3,1,0
1,1,40.7598,-73.96684,1,132,30,5,12,220
0,20,40.71964,-73.94719,1,125,2,0,1,0
0,22,40.64873,-73.96419,1,100,1,10,1,0
1,43,40.7092,-74.00699,1,175,5,0,1,0
1,7,40.7602,-73.99868,1,304,30,0,3,176
0,21,40.70198,-73.91571,1,95,1,0,1,0
0,3,40.68864,-73.96154,1,100,30,4,1,0
1,7,40.76416,-73.98807,1,300,2,8,1,181
1,101,40.71704,-74.0162,1,175,1,0,1,0
1,1,40.76371,-73.98204,1,300,3,3,1,0
2,56,40.75546,-73.91768,0,39,4,9,1,0
1,1,40.75145,-73.97162,1,179,1,9,1,189
2,37,40.7544,-73.82866,2,20,3,3,1,0
1,45,40.80874,-73.9589,1,120,2,2,1,0
1,23,40.71244,-73.98756,0,82,5,0,1,0
1,28,40.78167,-73.95004,1,170,1,137,2,289
1,68,40.73318,-73.98449,1,120,1,206,1,278
0,33,40.68172,-73.99358,0,75,2,42,1,0
0,21,40.69813,-73.93433,1,110,2,50,1,0
1,7,40.75474,-73.99836,1,177,2,123,2,261
1,1,40.76362,-73.97542,0,180,1,10,1,175
2,47,40.71527,-73.89829,0,70,1,1,1,364
1,52,40.73297,-73.99217,1,325,2,9,1,0
1,7,40.76637,-73.98342,0,165,1,193,1,213
0,12,40.71914,-73.96477,0,75,1,2,1,0
1,1,40.74784,-73.9862,0,159,1,0,3,365
1,8,40.77912,-73.97976,1,150,6,1,1,0
1,8,40.77741,-73.97789,1,150,1,0,1,0
1,71,40.76063,-73.98577,1,230,30,0,121,363
1,1,40.74702,-73.98778,0,159,1,1,3,365
0,33,40.68152,-73.99518,1,250,28,4,1,0
0,12,40.7131,-73.94422,1,119,1,7,1,0
1,71,40.75856,-73.98221,1,239,30,0,121,363
0,15,40.66965,-73.95517,1,80,1,17,1,0
1,1,40.75261,-73.97063,0,99,1,0,1,0
1,8,40.80118,-73.96642,1,250,5,12,1,20
0,12,40.71673,-73.94193,1,125,3,93,1,23
0,21,40.69975,-73.92051,1,150,5,30,1,284
0,21,40.70484,-73.91942,0,50,3,71,2,2
1,19,40.72614,-73.98795,1,200,4,0,1,0
4,181,40.86617,-73.848,0,47,2,138,2,353
0,0,40.64735,-73.97611,1,150,4,1,1,0
1,19,40.72788,-73.9869,1,299,1,177,1,91
1,7,40.76375,-73.98885,1,142,20,0,1,0
0,10,40.66905,-73.9877,1,150,1,0,1,0
2,39,40.74461,-73.92004,0,88,2,132,1,14
1,8,40.79355,-73.96641,0,800,5,0,1,0
0,15,40.66563,-73.96118,1,85,90,0,1,0
1,7,40.76121,-73.98895,0,169,1,9,2,89
0,6,40.683,-73.93305,1,110,2,104,2,155
0,20,40.73469,-73.95778,0,60,1,1,1,0
0,6,40.68375,-73.93313,1,110,2,122,2,159
1,27,40.72356,-74.00472,1,78,5,2,1,0
0,90,40.63066,-74.02577,1,110,1,0,1,0
0,6,40.67936,-73.93388,0,46,1,0,1,0
2,49,40.77707,-73.91398,0,80,1,2,1,0
1,7,40.76639,-73.98727,1,150,3,12,2,1
1,19,40.72765,-73.98199,1,199,2,1,1,0
1,19,40.72959,-73.98245,1,125,2,15,1,0
1,64,40.72347,-73.99302,1,650,3,130,2,235
2,81,40.74507,-73.88352,0,58,6,76,5,279
1,19,40.72404,-73.98838,1,200,1,2,1,0
1,68,40.73438,-73.98615,1,145,21,0,1,0
0,6,40.69029,-73.95443,1,98,14,9,1,6
0,15,40.66933,-73.9252,0,40,7,23,1,130
1,7,40.76046,-73.9901,0,135,2,123,1,124
1,26,40.74138,-73.98048,1,250,5,0,1,0
1,23,40.72014,-73.98277,1,250,13,9,1,44
0,16,40.67815,-73.97878,1,130,2,4,1,0
0,117,40.61949,-73.95443,0,60,2,54,1,0
1,19,40.72789,-73.98756,1,350,3,0,1,0
1,2,40.8228,-73.94567,1,465,3,46,2,325
1,28,40.76405,-73.95967,1,126,1,3,1,0
1,28,40.77638,-73.9476,1,215,1,0,1,0
1,28,40.78397,-73.95041,1,139,3,18,1,0
1,28,40.77234,-73.96045,1,200,1,9,1,0
1,8,40.79174,-73.97755,1,200,6,0,1,0
1,8,40.77944,-73.98518,1,40,1,1,1,0
0,22,40.64905,-73.96799,0,55,1,0,1,0
0,21,40.70686,-73.91961,1,99,30,7,1,0
0,12,40.70801,-73.94787,0,82,3,0,1,0
0,36,40.68805,-73.99634,1,185,2,3,1,0
1,19,40.72283,-73.98356,0,60,7,6,2,0
1,14,40.73936,-73.99352,1,200,7,0,1,0
1,28,40.77161,-73.95295,1,140,1,0,1,0
0,6,40.68061,-73.94996,1,94,30,3,3,355
0,33,40.68423,-73.98996,1,134,2,2,2,0
0,12,40.70644,-73.93759,0,60,1,0,1,0
1,1,40.75249,-73.97412,0,70,3,6,2,233
1,23,40.71269,-73.98171,1,200,1,1,1,0
1,2,40.79912,-73.95204,0,90,2,66,1,0
0,20,40.73077,-73.95851,1,115,1,1,2,0
1,23,40.71692,-73.98259,1,245,10,6,1,0
1,19,40.72837,-73.98631,1,375,1,110,1,134
0,15,40.66722,-73.948,1,75,2,161,1,183
1,23,40.71846,-73.98727,0,150,2,2,1,0
4,80,40.81897,-73.92735,1,159,1,0,1,0
0,6,40.68244,-73.91092,0,40,15,0,5,342
0,20,40.73274,-73.95505,0,57,1,10,2,0
1,77,40.71474,-74.01101,1,425,5,1,1,0
1,11,40.7356,-74.00405,1,200,1,0,1,0
1,2,40.80157,-73.95407,0,65,1,11,1,0
0,20,40.73419,-73.95264,0,65,15,1,1,0
0,6,40.68465,-73.91528,0,75,14,3,1,0
1,4,40.79259,-73.95171,0,90,1,0,1,0
1,19,40.72518,-73.98439,0,100,1,0,1,0
1,48,40.72624,-73.99317,1,100,1,8,1,0
2,56,40.76354,-73.91789,0,77,2,1,1,364
0,12,40.71676,-73.94575,1,165,4,10,1,0
1,7,40.76436,-73.98573,1,190,4,1,1,0
1,9,40.71377,-73.99311,1,190,2,119,1,78
0,10,40.66641,-73.99078,0,45,3,7,2,0
0,6,40.69153,-73.94263,1,72,30,11,1,251
1,2,40.82287,-73.94561,1,230,3,52,2,325
1,4,40.79598,-73.94288,1,250,5,33,1,28
1,1,40.75145,-73.9752,1,140,4,1,2,223
0,82,40.57808,-73.96253,1,85,5,0,1,0
1,19,40.72919,-73.98104,1,99,30,0,1,0
1,23,40.7225,-73.9894,1,200,3,0,1,0
0,29,40.67263,-73.96437,0,99,2,3,1,0
0,12,40.71108,-73.94799,1,140,7,31,1,209
0,12,40.71786,-73.95588,1,181,4,4,2,188
0,6,40.69122,-73.94377,1,165,2,166,1,8
1,23,40.72201,-73.98775,1,175,3,14,1,51
0,15,40.67637,-73.95951,1,100,6,1,1,0
0,33,40.68047,-73.99594,1,209,1,178,1,228
1,30,40.83819,-73.94373,0,110,1,1,1,0
0,12,40.70723,-73.94811,0,50,7,4,1,0
1,30,40.84465,-73.93733,1,80,2,3,1,0
4,59,40.87842,-73.9029,0,75,1,59,2,354
1,19,40.72695,-73.99012,1,70,7,1,1,0
1,28,40.77751,-73.9556,1,125,1,1,1,0
2,56,40.7576,-73.9067,1,70,1,1,1,0
2,81,40.73682,-73.875,0,180,1,0,2,0
0,3,40.69306,-73.96813,0,100,2,7,1,310
0,16,40.66675,-73.97571,1,200,8,2,1,0
1,2,40.80786,-73.94313,1,100,30,3,1,0
1,8,40.7915,-73.97197,0,95,3,0,1,0
1,2,40.81293,-73.95191,1,150,5,0,2,0
2,83,40.75462,-73.88284,1,144,2,13,1,288
0,12,40.70491,-73.93098,0,42,3,0,1,0
1,23,40.71514,-73.98293,0,95,1,13,2,0
1,23,40.71549,-73.9834,1,220,2,3,2,0
1,26,40.74198,-73.9768,0,209,3,7,1,317
0,12,40.71896,-73.95423,0,118,3,5,2,0
0,21,40.69902,-73.92195,0,50,5,28,2,0
0,6,40.68534,-73.95709,0,95,1,0,1,0
1,19,40.7228,-73.98352,0,85,1,1,1,0
1,8,40.78479,-73.97521,1,200,5,5,1,0
0,12,40.71294,-73.96224,1,161,2,21,3,2
0,12,40.71968,-73.9602,1,110,2,24,1,0
1,1,40.75218,-73.97217,1,149,1,0,1,0
1,8,40.79273,-73.97216,1,104,30,5,8,156
0,12,40.71824,-73.95455,1,200,1,1,1,0
0,12,40.71401,-73.96333,0,99,1,5,1,0
0,6,40.68137,-73.91479,1,80,5,12,1,0
1,11,40.73486,-74.00386,1,400,1,3,1,0
0,12,40.7073,-73.94219,1,98,4,3,3,0
0,3,40.69223,-73.96879,0,63,2,2,1,0
0,147,40.66447,-73.91743,0,69,2,75,2,249
2,49,40.77627,-73.90963,1,89,1,16,1,36
2,56,40.76483,-73.91522,1,99,4,4,1,0
1,1,40.74966,-73.98781,1,140,4,2,1,0
0,6,40.68346,-73.93121,1,150,4,76,2,274
0,33,40.67578,-73.99814,1,199,2,6,1,73
1,43,40.71035,-74.01343,1,120,20,0,1,0
1,7,40.75505,-73.99354,1,175,1,0,1,0
1,23,40.71806,-73.99222,1,300,3,25,3,0
0,15,40.67246,-73.93401,0,40,1,3,1,0
0,21,40.7047,-73.92109,0,100,2,22,1,0
0,3,40.69545,-73.96796,1,170,2,127,2,236
1,19,40.72787,-73.98718,1,120,8,6,1,0
0,6,40.69287,-73.94249,0,60,1,145,3,313
1,2,40.82339,-73.95271,1,90,7,7,1,269
1,18,40.86227,-73.92943,0,60,5,1,1,0
1,101,40.70941,-74.01774,1,450,1,0,1,0
1,1,40.75511,-73.96825,0,75,1,0,1,0
1,8,40.78228,-73.97748,1,170,3,11,1,0
0,29,40.68048,-73.97463,0,75,2,0,1,0
1,30,40.84864,-73.94046,0,75,1,0,1,1
0,20,40.72741,-73.94337,0,80,2,0,1,0
0,34,40.67696,-73.99569,1,139,3,10,1,0
1,1,40.75103,-73.98349,1,250,2,10,1,0
1,14,40.74097,-73.99953,1,150,1,1,1,0
0,21,40.701,-73.91593,0,90,3,6,1,0
1,28,40.76999,-73.9477,0,55,4,14,1,8
1,48,40.72711,-73.99198,1,296,2,24,1,0
1,53,40.719,-73.99565,1,150,2,9,1,89
4,133,40.83735,-73.85997,1,139,3,30,1,357
1,52,40.73294,-73.99726,0,249,4,0,2,0
1,8,40.78074,-73.98393,1,250,5,0,1,0
1,52,40.72893,-74.00176,1,205,3,2,1,0
0,21,40.70267,-73.92923,1,90,2,2,1,0
0,54,40.64603,-73.94869,2,25,30,5,7,365
2,56,40.76507,-73.90577,1,65,30,32,1,67
1,9,40.71544,-73.99052,1,250,2,1,1,0
0,6,40.68503,-73.93809,1,140,29,12,1,339
1,28,40.775,-73.94842,1,110,3,4,1,0
1,5,40.74961,-73.97846,1,200,2,0,1,0
1,4,40.7884,-73.94533,1,120,5,79,2,307
0,20,40.72096,-73.94574,1,120,4,0,1,0
1,19,40.72502,-73.97835,0,110,2,2,2,188
2,152,40.66203,-73.7698,1,200,30,68,2,365
0,12,40.7069,-73.96833,0,60,2,1,1,0
1,71,40.75572,-73.98531,1,205,2,1,1,0
0,12,40.71439,-73.96256,0,50,7,4,1,0
1,19,40.72847,-73.98579,1,183,1,1,1,0
0,12,40.70943,-73.94277,1,125,1,0,1,0
0,12,40.70704,-73.95522,0,70,2,47,1,54
0,79,40.66289,-73.99584,1,90,14,7,1,0
0,12,40.71801,-73.9526,1,375,1,23,2,364
0,6,40.69329,-73.95069,0,50,3,6,1,10
1,28,40.76854,-73.95532,0,199,1,49,1,230
1,26,40.73763,-73.97284,0,130,1,0,1,0
1,1,40.74538,-73.98313,1,285,31,5,1,365
0,6,40.6947,-73.93481,0,72,4,100,6,113
0,24,40.65822,-73.95439,0,36,15,14,1,15
0,21,40.69535,-73.9184,0,84,2,48,2,263
1,19,40.72314,-73.98066,0,100,1,1,1,0
0,6,40.68925,-73.94462,0,130,2,16,1,262
1,19,40.72219,-73.98409,1,285,4,1,3,0
1,27,40.72667,-74.00257,1,175,4,0,1,0
1,4,40.78758,-73.95026,1,465,3,74,1,62
1,64,40.72291,-73.9945,1,175,3,6,1,0
0,20,40.72528,-73.94488,1,165,5,201,2,212
1,8,40.79312,-73.96606,1,156,30,1,96,252
1,8,40.79155,-73.97477,1,191,30,0,96,341
0,12,40.70973,-73.94289,1,160,14,1,1,0
1,7,40.76646,-73.9929,1,305,1,0,2,0
1,19,40.72161,-73.98013,1,200,1,52,1,74
0,12,40.7196,-73.95956,1,260,3,4,2,0
1,7,40.76747,-73.99422,0,105,5,0,2,0
0,34,40.67017,-73.99029,0,85,1,0,1,0
1,2,40.81176,-73.94999,1,100,3,2,1,0
0,12,40.7116,-73.9521,0,79,4,0,1,0
1,7,40.75925,-73.99136,0,120,5,125,2,177
1,19,40.72339,-73.9833,1,300,3,0,1,0
4,98,40.8113,-73.92465,0,65,3,2,1,356
1,14,40.75088,-73.99951,0,100,2,151,1,0
0,3,40.68215,-73.96121,1,127,1,7,1,0
2,81,40.74449,-73.88096,0,49,2,21,2,311
1,8,40.77772,-73.98514,0,108,1,11,1,0
1,2,40.81443,-73.94121,1,121,30,0,1,0
1,14,40.74081,-74.00296,1,180,1,1,1,0
0,6,40.6869,-73.95496,0,34,5,34,1,7
1,60,40.71271,-73.99512,1,180,4,0,1,0
1,52,40.73491,-73.99231,1,250,53,2,1,365
0,20,40.72264,-73.93823,1,100,5,3,1,78
1,8,40.79224,-73.97417,1,175,30,0,96,265
1,8,40.79285,-73.967,1,175,30,7,96,280
1,19,40.73047,-73.98576,1,190,4,10,1,0
0,79,40.64577,-74.00532,1,90,7,6,1,0
1,7,40.75735,-73.99007,1,160,2,143,1,215
1,8,40.79947,-73.964,0,51,1,1,1,0
1,8,40.77668,-73.97815,1,150,1,1,1,0
0,13,40.68914,-73.97853,1,325,3,16,1,103
0,21,40.70889,-73.92135,1,99,3,9,1,42
1,26,40.74379,-73.97803,0,150,1,0,2,0
0,12,40.71914,-73.95709,1,280,1,13,1,363
1,4,40.79417,-73.94331,1,110,2,166,1,229
0,12,40.71787,-73.95396,0,100,5,0,1,0
0,6,40.69182,-73.95696,1,125,2,127,1,126
1,52,40.72824,-73.99517,1,275,4,18,1,85
0,12,40.71133,-73.96924,1,308,2,22,1,109
0,10,40.66548,-73.98279,1,200,4,3,1,0
1,4,40.79668,-73.93379,0,60,2,136,4,48
1,11,40.73319,-74.00225,0,65,1,2,1,0
1,8,40.79632,-73.96879,1,110,1,0,1,0
4,59,40.879,-73.90062,1,189,1,8,2,354
1,51,40.76168,-73.95059,0,60,2,1,1,0
1,7,40.76534,-73.9925,0,90,5,0,1,0
0,12,40.71605,-73.95176,0,65,3,1,1,0
0,3,40.68281,-73.96446,1,128,2,37,1,0
0,17,40.6491,-73.97434,1,200,2,19,1,0
0,16,40.67159,-73.97482,1,120,14,0,1,0
0,24,40.65837,-73.96115,0,75,3,67,1,296
1,18,40.85945,-73.92834,1,69,1,1,1,0
1,45,40.80887,-73.95917,1,120,5,3,1,0
1,26,40.7435,-73.97907,0,95,1,1,1,0
0,6,40.69856,-73.94368,1,142,2,18,1,0
1,18,40.87045,-73.9183,1,210,1,0,1,365
2,31,40.75066,-73.90424,0,155,2,14,3,90
1,11,40.73129,-74.00237,1,300,2,3,1,0
0,67,40.5888,-73.97278,0,70,3,46,2,92
1,1,40.75452,-73.96767,1,180,1,156,1,22
1,2,40.82402,-73.9456,0,70,1,17,1,0
1,68,40.73537,-73.98244,0,95,1,1,1,0
0,6,40.68041,-73.93612,1,100,3,83,2,224
0,21,40.69994,-73.92378,1,129,5,89,2,72
1,28,40.77557,-73.94615,0,62,30,0,1,174
1,30,40.84899,-73.94018,0,40,1,2,1,0
0,12,40.7158,-73.95587,0,90,2,3,1,6
0,24,40.66261,-73.9588,0,42,1,1,2,0
0,6,40.69156,-73.94276,1,125,7,0,1,0
0,12,40.7197,-73.95519,1,100,4,0,1,0
1,7,40.76465,-73.99499,1,70,30,1,5,365
0,21,40.70505,-73.92239,1,108,2,4,1,0
2,37,40.75114,-73.80695,1,500,2,20,6,243
1,23,40.72278,-73.98878,0,115,1,0,1,0
1,8,40.78198,-73.97803,1,275,1,4,1,0
0,21,40.70383,-73.92853,0,40,1,0,1,0
0,12,40.71409,-73.96359,1,289,3,128,1,92
0,12,40.70851,-73.94244,0,130,5,102,1,288
1,4,40.79733,-73.93988,0,55,3,125,1,1
1,26,40.74015,-73.98038,1,125,2,0,1,0
1,2,40.81051,-73.94723,1,130,4,94,1,27
0,117,40.62186,-73.95347,0,60,2,62,2,107
0,38,40.68632,-73.98796,1,99,1,140,1,363
0,21,40.70254,-73.93095,0,50,5,12,1,0
1,19,40.72117,-73.98126,0,78,25,0,1,0
1,4,40.79335,-73.94583,1,150,1,1,1,0
1,45,40.80294,-73.96007,0,90,2,62,1,320
0,20,40.72104,-73.94805,1,275,5,77,2,6
1,7,40.76365,-73.99472,1,70,30,3,5,339
0,6,40.68964,-73.94884,0,39,3,0,1,0
1,71,40.75732,-73.98276,1,185,3,177,1,216
1,30,40.83907,-73.94256,0,49,2,0,1,0
0,21,40.69798,-73.93206,0,69,1,30,1,0
0,3,40.6846,-73.96536,1,330,2,84,1,327
1,8,40.7894,-73.9762,1,110,5,0,1,7
1,28,40.77254,-73.9493,1,450,1,0,1,0
1,8,40.77813,-73.97574,0,150,2,2,2,0
1,7,40.75591,-73.99499,1,80,30,10,5,357
1,7,40.76376,-73.99323,1,80,30,5,5,365
1,27,40.72419,-74.00451,1,310,3,117,1,57
1,7,40.76373,-73.99297,1,70,30,5,5,341
1,14,40.7411,-73.99978,1,325,1,2,1,0
2,39,40.7388,-73.92501,0,65,3,13,2,167
0,33,40.68315,-73.99387,1,155,4,128,2,0
0,21,40.68943,-73.90574,0,45,1,2,1,0
1,7,40.76355,-73.98914,1,125,4,148,1,129
0,21,40.68817,-73.91257,0,49,2,213,2,30
1,30,40.85128,-73.93907,0,150,1,0,1,0
0,12,40.71028,-73.95445,0,80,2,4,1,0
1,4,40.79382,-73.94334,1,145,1,152,1,200
2,49,40.77588,-73.90782,1,125,2,38,2,330
2,47,40.7206,-73.87382,0,60,1,95,3,80
0,6,40.68632,-73.91793,0,50,3,70,3,25
4,182,40.85487,-73.88711,0,70,7,0,1,0
0,12,40.71174,-73.95544,1,531,1,119,3,353
1,19,40.72443,-73.98289,1,199,1,81,2,318
1,28,40.76892,-73.96845,1,214,3,151,1,219
1,26,40.74404,-73.97564,1,70,3,0,1,0
0,15,40.66971,-73.95645,1,105,4,1,1,0
1,7,40.76037,-73.99016,1,240,2,64,2,262
2,63,40.72484,-73.84505,1,114,4,74,2,350
1,19,40.724,-73.98376,0,45,1,1,1,0
1,2,40.82241,-73.9412,0,45,1,0,1,0
0,20,40.73391,-73.95679,1,143,1,0,1,0
0,12,40.7121,-73.96101,1,145,10,18,1,157
1,2,40.8096,-73.94099,0,90,1,0,1,0
0,16,40.68182,-73.97704,0,75,3,14,1,352
1,27,40.72675,-74.00757,0,225,3,49,1,322
1,8,40.78743,-73.96855,1,150,2,51,1,0
0,33,40.68177,-73.99393,1,150,1,1,1,0
1,14,40.74163,-74.00102,1,182,20,6,1,32
1,45,40.80473,-73.96528,0,62,20,0,1,0
0,12,40.7075,-73.95385,0,65,6,3,1,0
1,28,40.7713,-73.95443,1,175,1,15,1,0
0,33,40.67939,-73.99598,1,525,4,11,1,159
1,14,40.74601,-73.99987,0,98,1,1,1,0
1,68,40.73683,-73.98191,0,61,3,21,1,16
1,8,40.78339,-73.98018,1,159,30,21,1,141
2,126,40.73329,-73.89463,0,68,1,0,1,0
0,21,40.69395,-73.92418,1,69,10,11,1,226
1,4,40.78763,-73.95111,0,125,5,0,1,0
0,21,40.69979,-73.92261,1,115,4,132,2,71
1,19,40.72911,-73.98151,0,85,14,99,1,21
1,28,40.76656,-73.97038,1,209,1,116,1,168
1,52,40.72772,-74.0013,1,225,1,1,1,0
1,27,40.72615,-74.00225,1,100,4,1,1,0
0,21,40.68983,-73.90512,0,55,1,1,1,0
0,33,40.68535,-73.99192,0,80,2,11,1,0
0,12,40.7161,-73.94264,0,80,1,1,1,0
0,67,40.59592,-73.97523,1,85,30,9,3,216
1,7,40.75553,-73.9923,1,280,4,0,1,0
0,6,40.68735,-73.94541,1,125,2,180,1,116
0,12,40.71642,-73.95298,0,90,1,0,1,0
1,28,40.78113,-73.95452,1,175,1,1,1,0
1,43,40.71124,-74.00834,1,150,3,0,1,0
1,19,40.72636,-73.98454,1,180,2,51,1,6
1,11,40.73338,-74.00752,1,250,1,0,1,0
2,56,40.75823,-73.90881,0,60,1,49,2,0
0,16,40.66737,-73.97822,1,200,2,2,1,0
1,8,40.78613,-73.9732,1,295,30,2,8,332
1,30,40.85068,-73.93046,0,40,4,1,1,0
1,8,40.77877,-73.97872,1,150,3,39,1,0
1,2,40.82516,-73.95288,0,40,1,1,1,0
